ocel:eid,time:timestamp,concept:name,case:concept:name,case:role,case:weight,case:price,case:ocel:type
pick_i-880161,2023-04-19 17:01:48+00:00,pick item,Detlef Wetzeler,Warehousing,,,employees
out_of_stock_i-880131,2023-04-19 17:10:17+00:00,item out of stock,Leah Tacke genannt Unterberg,Warehousing,,,employees
reorder_i-880141,2023-04-19 18:19:16+00:00,reorder item,Nina Graves,Warehousing,,,employees
out_of_stock_i-880164,2023-04-19 21:26:39+00:00,item out of stock,Nina Graves,Warehousing,,,employees
confirm_o-990032,2023-04-19 22:17:22+00:00,confirm order,Wil van der Aalst,Sales,,,employees
out_of_stock_i-880153,2023-04-20 09:04:44+00:00,item out of stock,Leah Tacke genannt Unterberg,Warehousing,,,employees
reorder_i-880131,2023-04-20 09:40:53+00:00,reorder item,Christopher Schwanen,Warehousing,,,employees
pick_i-880126,2023-04-20 10:11:43+00:00,pick item,Christopher Schwanen,Warehousing,,,employees
pick_i-880124,2023-04-20 10:26:11+00:00,pick item,Detlef Wetzeler,Warehousing,,,employees
create_p-660012,2023-04-20 10:37:13+00:00,create package,Nina Graves,Warehousing,,,employees
pick_i-880142,2023-04-20 10:37:13+00:00,pick item,Leah Tacke genannt Unterberg,Warehousing,,,employees
out_of_stock_i-880172,2023-04-20 11:28:36+00:00,item out of stock,Leah Tacke genannt Unterberg,Warehousing,,,employees
pick_i-880171,2023-04-20 11:34:12+00:00,pick item,Christopher Schwanen,Warehousing,,,employees
pick_i-880169,2023-04-20 12:23:57+00:00,pick item,Nina Graves,Warehousing,,,employees
pick_i-880144,2023-04-20 12:30:57+00:00,pick item,Detlef Wetzeler,Warehousing,,,employees
pick_i-880156,2023-04-20 12:32:27+00:00,pick item,Nina Graves,Warehousing,,,employees
pick_i-880081,2023-04-20 12:36:15+00:00,pick item,Leah Tacke genannt Unterberg,Warehousing,,,employees
deliver_p-660011,2023-04-20 12:54:38+00:00,package delivered,Eduardo Goulart Rocha,Shipment,,,employees
pick_i-880129,2023-04-20 13:17:23+00:00,pick item,Mahsa Bafrani,Warehousing,,,employees
reorder_i-880152,2023-04-20 13:45:47+00:00,reorder item,Leah Tacke genannt Unterberg,Warehousing,,,employees
reorder_i-880172,2023-04-20 14:22:47+00:00,reorder item,Christopher Schwanen,Warehousing,,,employees
create_p-660013,2023-04-20 14:54:46+00:00,create package,Benedikt Knopp,Warehousing,,,employees
pick_i-880112,2023-04-20 14:54:46+00:00,pick item,Nina Graves,Warehousing,,,employees
confirm_o-990039,2023-04-20 14:59:30+00:00,confirm order,Christine von Dobbert,Sales,,,employees
send_p-660012,2023-04-20 15:45:41+00:00,send package,Alessandro Berti,Shipment,,,employees
send_p-660012,2023-04-20 15:45:41+00:00,send package,Christopher Schwanen,Warehousing,,,employees
send_p-660013,2023-04-20 16:22:40+00:00,send package,Christopher Schwanen,Warehousing,,,employees
send_p-660013,2023-04-20 16:22:40+00:00,send package,Gyunam Park,Shipment,,,employees
out_of_stock_i-880166,2023-04-20 16:43:42+00:00,item out of stock,Christopher Schwanen,Warehousing,,,employees
pick_i-880173,2023-04-20 17:22:53+00:00,pick item,Mahsa Bafrani,Warehousing,,,employees
pick_i-880174,2023-04-20 19:06:57+00:00,pick item,Leah Tacke genannt Unterberg,Warehousing,,,employees
pick_i-880084,2023-04-21 08:49:39+00:00,pick item,Nina Graves,Warehousing,,,employees
fail_p-660013_2,2023-04-21 08:51:18+00:00,failed delivery,Gyunam Park,Shipment,,,employees
pick_i-880178,2023-04-21 09:06:58+00:00,pick item,Leah Tacke genannt Unterberg,Warehousing,,,employees
pick_i-880180,2023-04-21 09:41:18+00:00,pick item,Mahsa Bafrani,Warehousing,,,employees
deliver_p-660012,2023-04-21 09:46:26+00:00,package delivered,Alessandro Berti,Shipment,,,employees
confirm_o-990041,2023-04-21 10:11:42+00:00,confirm order,Wil van der Aalst,Sales,,,employees
fail_p-660013_3,2023-04-21 10:39:44+00:00,failed delivery,Gyunam Park,Shipment,,,employees
pick_i-880179,2023-04-21 11:53:28+00:00,pick item,Mahsa Bafrani,Warehousing,,,employees
pick_i-880187,2023-04-21 11:55:31+00:00,pick item,Leah Tacke genannt Unterberg,Warehousing,,,employees
out_of_stock_i-880170,2023-04-21 12:14:31+00:00,item out of stock,Marco Pegoraro,Warehousing,,,employees
pick_i-880182,2023-04-21 13:11:53+00:00,pick item,Mahsa Bafrani,Warehousing,,,employees
out_of_stock_i-880186,2023-04-21 14:21:29+00:00,item out of stock,Christopher Schwanen,Warehousing,,,employees
confirm_o-990038,2023-04-21 14:33:45+00:00,confirm order,Wil van der Aalst,Sales,,,employees
pick_i-880160,2023-04-21 15:02:16+00:00,pick item,Benedikt Knopp,Warehousing,,,employees
pick_i-880185,2023-04-21 15:50:15+00:00,pick item,Nina Graves,Warehousing,,,employees
out_of_stock_i-880175,2023-04-21 16:43:05+00:00,item out of stock,Leah Tacke genannt Unterberg,Warehousing,,,employees
pick_i-880159,2023-04-21 16:49:50+00:00,pick item,Marco Pegoraro,Warehousing,,,employees
confirm_o-990042,2023-04-21 17:21:37+00:00,confirm order,Wil van der Aalst,Sales,,,employees
pick_i-880184,2023-04-21 18:10:54+00:00,pick item,Leah Tacke genannt Unterberg,Warehousing,,,employees
deliver_p-660013,2023-04-21 18:38:23+00:00,package delivered,Gyunam Park,Shipment,,,employees
out_of_stock_i-880157,2023-04-21 18:59:47+00:00,item out of stock,Mahsa Bafrani,Warehousing,,,employees
create_p-660014,2023-04-23 01:00:00+00:00,create package,Leah Tacke genannt Unterberg,Warehousing,,,employees
send_p-660014,2023-04-24 08:17:24+00:00,send package,Yisong Zhang,Shipment,,,employees
send_p-660014,2023-04-24 08:17:24+00:00,send package,Leah Tacke genannt Unterberg,Warehousing,,,employees
confirm_o-990043,2023-04-24 09:24:09+00:00,confirm order,Wil van der Aalst,Sales,,,employees
pick_i-880181,2023-04-24 09:25:49+00:00,pick item,Christopher Schwanen,Warehousing,,,employees
pick_i-880163,2023-04-24 09:35:04+00:00,pick item,Leah Tacke genannt Unterberg,Warehousing,,,employees
create_p-660015,2023-04-24 09:44:49+00:00,create package,Nina Graves,Warehousing,,,employees
pick_i-880194,2023-04-24 09:44:49+00:00,pick item,Marco Pegoraro,Warehousing,,,employees
reorder_i-880186,2023-04-24 10:31:32+00:00,reorder item,Mahsa Bafrani,Warehousing,,,employees
confirm_o-990045,2023-04-24 11:09:11+00:00,confirm order,Mara Nitschke,Sales,,,employees
deliver_p-660014,2023-04-24 11:25:23+00:00,package delivered,Yisong Zhang,Shipment,,,employees
pick_i-880195,2023-04-24 11:44:51+00:00,pick item,Nina Graves,Warehousing,,,employees
pick_i-880096,2023-04-24 12:15:12+00:00,pick item,Benedikt Knopp,Warehousing,,,employees
pick_i-880192,2023-04-24 12:21:23+00:00,pick item,Detlef Wetzeler,Warehousing,,,employees
create_p-660016,2023-04-24 12:22:10+00:00,create package,Marco Pegoraro,Warehousing,,,employees
pick_i-880168,2023-04-24 12:22:10+00:00,pick item,Benedikt Knopp,Warehousing,,,employees
send_p-660016,2023-04-24 12:31:08+00:00,send package,Eduardo Goulart Rocha,Shipment,,,employees
send_p-660016,2023-04-24 12:31:08+00:00,send package,Detlef Wetzeler,Warehousing,,,employees
pick_i-880137,2023-04-24 13:27:03+00:00,pick item,Christopher Schwanen,Warehousing,,,employees
confirm_o-990044,2023-04-24 13:40:32+00:00,confirm order,Jan Niklas Adams,Sales,,,employees
send_p-660015,2023-04-24 14:03:52+00:00,send package,Eduardo Goulart Rocha,Shipment,,,employees
send_p-660015,2023-04-24 14:03:52+00:00,send package,Majid Rafiei,Shipment,,,employees
reorder_i-880175,2023-04-24 14:38:16+00:00,reorder item,Nina Graves,Warehousing,,,employees
reorder_i-880170,2023-04-24 14:50:41+00:00,reorder item,Mahsa Bafrani,Warehousing,,,employees
pick_i-880193,2023-04-24 15:38:57+00:00,pick item,Nina Graves,Warehousing,,,employees
out_of_stock_i-880177,2023-04-24 15:49:08+00:00,item out of stock,Detlef Wetzeler,Warehousing,,,employees
create_p-660017,2023-04-24 16:03:42+00:00,create package,Marco Pegoraro,Warehousing,,,employees
pick_i-880079,2023-04-24 16:03:42+00:00,pick item,Nina Graves,Warehousing,,,employees
pick_i-880167,2023-04-24 16:34:26+00:00,pick item,Christopher Schwanen,Warehousing,,,employees
deliver_p-660016,2023-04-24 16:56:02+00:00,package delivered,Eduardo Goulart Rocha,Shipment,,,employees
send_p-660017,2023-04-24 19:50:53+00:00,send package,Alessandro Berti,Shipment,,,employees
send_p-660017,2023-04-24 19:50:53+00:00,send package,Marco Pegoraro,Warehousing,,,employees
deliver_p-660015,2023-04-24 20:38:09+00:00,package delivered,Eduardo Goulart Rocha,Shipment,,,employees
confirm_o-990047,2023-04-25 08:15:49+00:00,confirm order,Mara Nitschke,Sales,,,employees
pick_i-880172,2023-04-25 08:29:22+00:00,pick item,Marco Pegoraro,Warehousing,,,employees
pick_i-880165,2023-04-25 09:10:59+00:00,pick item,Nina Graves,Warehousing,,,employees
create_p-660018,2023-04-25 10:25:13+00:00,create package,Benedikt Knopp,Warehousing,,,employees
pick_i-880116,2023-04-25 10:25:13+00:00,pick item,Nina Graves,Warehousing,,,employees
pick_i-880199,2023-04-25 10:56:27+00:00,pick item,Benedikt Knopp,Warehousing,,,employees
create_p-660019,2023-04-25 11:32:43+00:00,create package,Detlef Wetzeler,Warehousing,,,employees
pick_i-880208,2023-04-25 11:32:43+00:00,pick item,Christopher Schwanen,Warehousing,,,employees
reorder_i-880157,2023-04-25 12:18:23+00:00,reorder item,Nina Graves,Warehousing,,,employees
out_of_stock_i-880203,2023-04-25 12:33:50+00:00,item out of stock,Christopher Schwanen,Warehousing,,,employees
pick_i-880176,2023-04-25 12:40:02+00:00,pick item,Mahsa Bafrani,Warehousing,,,employees
pick_i-880204,2023-04-25 12:49:11+00:00,pick item,Marco Pegoraro,Warehousing,,,employees
out_of_stock_i-880198,2023-04-25 13:01:37+00:00,item out of stock,Nina Graves,Warehousing,,,employees
pick_i-880207,2023-04-25 13:10:45+00:00,pick item,Mahsa Bafrani,Warehousing,,,employees
confirm_o-990048,2023-04-25 14:34:04+00:00,confirm order,Christine von Dobbert,Sales,,,employees
send_p-660019,2023-04-25 14:51:47+00:00,send package,Gyunam Park,Shipment,,,employees
send_p-660019,2023-04-25 14:51:47+00:00,send package,Gyunam Park,Shipment,,,employees
pick_i-880211,2023-04-25 15:39:06+00:00,pick item,Marco Pegoraro,Warehousing,,,employees
send_p-660018,2023-04-25 15:42:59+00:00,send package,Eduardo Goulart Rocha,Shipment,,,employees
send_p-660018,2023-04-25 15:42:59+00:00,send package,Christopher Schwanen,Warehousing,,,employees
deliver_p-660017,2023-04-25 15:43:47+00:00,package delivered,Alessandro Berti,Shipment,,,employees
pick_i-880205,2023-04-25 15:45:24+00:00,pick item,Mahsa Bafrani,Warehousing,,,employees
pick_i-880196,2023-04-25 16:08:07+00:00,pick item,Mahsa Bafrani,Warehousing,,,employees
reorder_i-880177,2023-04-25 16:58:37+00:00,reorder item,Detlef Wetzeler,Warehousing,,,employees
pick_i-880189,2023-04-25 17:14:41+00:00,pick item,Benedikt Knopp,Warehousing,,,employees
pick_i-880111,2023-04-25 17:15:04+00:00,pick item,Mahsa Bafrani,Warehousing,,,employees
out_of_stock_i-880197,2023-04-25 17:52:55+00:00,item out of stock,Christopher Schwanen,Warehousing,,,employees
deliver_p-660019,2023-04-25 18:23:20+00:00,package delivered,Gyunam Park,Shipment,,,employees
pick_i-880188,2023-04-25 19:05:41+00:00,pick item,Christopher Schwanen,Warehousing,,,employees
reorder_i-880198,2023-04-26 09:42:53+00:00,reorder item,Detlef Wetzeler,Warehousing,,,employees
pick_i-880218,2023-04-26 09:45:16+00:00,pick item,Detlef Wetzeler,Warehousing,,,employees
pick_i-880200,2023-04-26 09:48:16+00:00,pick item,Detlef Wetzeler,Warehousing,,,employees
reorder_i-880153,2023-04-26 10:49:17+00:00,reorder item,Marco Pegoraro,Warehousing,,,employees
deliver_p-660018,2023-04-26 11:29:18+00:00,package delivered,Eduardo Goulart Rocha,Shipment,,,employees
pick_i-880191,2023-04-26 11:57:10+00:00,pick item,Marco Pegoraro,Warehousing,,,employees
confirm_o-990050,2023-04-26 12:08:51+00:00,confirm order,Christine von Dobbert,Sales,,,employees
pick_i-880221,2023-04-26 12:27:43+00:00,pick item,Leah Tacke genannt Unterberg,Warehousing,,,employees
reorder_i-880164,2023-04-26 12:37:41+00:00,reorder item,Christopher Schwanen,Warehousing,,,employees
pick_i-880210,2023-04-26 12:52:10+00:00,pick item,Nina Graves,Warehousing,,,employees
confirm_o-990046,2023-04-26 13:13:28+00:00,confirm order,Jan Niklas Adams,Sales,,,employees
pick_i-880201,2023-04-26 13:59:48+00:00,pick item,Marco Pegoraro,Warehousing,,,employees
out_of_stock_i-880190,2023-04-26 14:11:35+00:00,item out of stock,Marco Pegoraro,Warehousing,,,employees
reorder_i-880190,2023-04-26 16:00:11+00:00,reorder item,Marco Pegoraro,Warehousing,,,employees
reorder_i-880197,2023-04-26 16:05:43+00:00,reorder item,Leah Tacke genannt Unterberg,Warehousing,,,employees
create_p-660020,2023-04-26 16:24:44+00:00,create package,Mahsa Bafrani,Warehousing,,,employees
pick_i-880217,2023-04-26 16:24:44+00:00,pick item,Detlef Wetzeler,Warehousing,,,employees
confirm_o-990051,2023-04-26 16:29:10+00:00,confirm order,Wil van der Aalst,Sales,,,employees
pick_i-880183,2023-04-26 16:41:06+00:00,pick item,Benedikt Knopp,Warehousing,,,employees
pick_i-880216,2023-04-26 16:42:17+00:00,pick item,Nina Graves,Warehousing,,,employees
pick_i-880215,2023-04-26 17:50:41+00:00,pick item,Christopher Schwanen,Warehousing,,,employees
pick_i-880213,2023-04-26 17:57:47+00:00,pick item,Christopher Schwanen,Warehousing,,,employees
create_p-660021,2023-04-26 19:02:45+00:00,create package,Mahsa Bafrani,Warehousing,,,employees
pick_i-880223,2023-04-26 19:02:45+00:00,pick item,Leah Tacke genannt Unterberg,Warehousing,,,employees
send_p-660020,2023-04-26 20:43:43+00:00,send package,Majid Rafiei,Shipment,,,employees
send_p-660020,2023-04-26 20:43:43+00:00,send package,Marco Pegoraro,Warehousing,,,employees
deliver_p-660020,2023-04-27 09:28:18+00:00,package delivered,Majid Rafiei,Shipment,,,employees
confirm_o-990053,2023-04-27 09:45:40+00:00,confirm order,Wil van der Aalst,Sales,,,employees
pick_i-880190,2023-04-27 09:51:03+00:00,pick item,Leah Tacke genannt Unterberg,Warehousing,,,employees
out_of_stock_i-880224,2023-04-27 10:15:37+00:00,item out of stock,Detlef Wetzeler,Warehousing,,,employees
confirm_o-990049,2023-04-27 10:32:53+00:00,confirm order,Christine von Dobbert,Sales,,,employees
pick_i-880233,2023-04-27 11:54:31+00:00,pick item,Benedikt Knopp,Warehousing,,,employees
out_of_stock_i-880209,2023-04-27 12:15:06+00:00,item out of stock,Marco Pegoraro,Warehousing,,,employees
out_of_stock_i-880202,2023-04-27 12:25:20+00:00,item out of stock,Benedikt Knopp,Warehousing,,,employees
reorder_i-880166,2023-04-27 12:49:49+00:00,reorder item,Mahsa Bafrani,Warehousing,,,employees
reorder_i-880224,2023-04-27 13:00:26+00:00,reorder item,Benedikt Knopp,Warehousing,,,employees
send_p-660021,2023-04-27 13:40:30+00:00,send package,Eduardo Goulart Rocha,Shipment,,,employees
send_p-660021,2023-04-27 13:40:30+00:00,send package,Leah Tacke genannt Unterberg,Warehousing,,,employees
pick_i-880152,2023-04-27 14:06:29+00:00,pick item,Benedikt Knopp,Warehousing,,,employees
pick_i-880141,2023-04-27 15:03:21+00:00,pick item,Nina Graves,Warehousing,,,employees
create_p-660022,2023-04-27 17:01:33+00:00,create package,Detlef Wetzeler,Warehousing,,,employees
pick_i-880186,2023-04-27 17:01:33+00:00,pick item,Christopher Schwanen,Warehousing,,,employees
out_of_stock_i-880230,2023-04-27 17:08:39+00:00,item out of stock,Nina Graves,Warehousing,,,employees
confirm_o-990052,2023-04-27 17:18:16+00:00,confirm order,Christine von Dobbert,Sales,,,employees
pick_i-880232,2023-04-27 17:29:29+00:00,pick item,Mahsa Bafrani,Warehousing,,,employees
reorder_i-880203,2023-04-27 18:11:27+00:00,reorder item,Benedikt Knopp,Warehousing,,,employees
out_of_stock_i-880239,2023-04-27 18:16:16+00:00,item out of stock,Leah Tacke genannt Unterberg,Warehousing,,,employees
create_p-660023,2023-04-28 01:00:00+00:00,create package,Benedikt Knopp,Warehousing,,,employees
deliver_p-660021,2023-04-28 09:43:45+00:00,package delivered,Eduardo Goulart Rocha,Shipment,,,employees
pick_i-880228,2023-04-28 10:10:59+00:00,pick item,Detlef Wetzeler,Warehousing,,,employees
pick_i-880220,2023-04-28 10:33:48+00:00,pick item,Benedikt Knopp,Warehousing,,,employees
confirm_o-990055,2023-04-28 10:36:57+00:00,confirm order,Wil van der Aalst,Sales,,,employees
pick_i-880235,2023-04-28 11:05:58+00:00,pick item,Leah Tacke genannt Unterberg,Warehousing,,,employees
pick_i-880231,2023-04-28 11:46:09+00:00,pick item,Christopher Schwanen,Warehousing,,,employees
reorder_i-880230,2023-04-28 12:08:10+00:00,reorder item,Benedikt Knopp,Warehousing,,,employees
reorder_i-880202,2023-04-28 13:48:04+00:00,reorder item,Nina Graves,Warehousing,,,employees
confirm_o-990057,2023-04-28 15:46:10+00:00,confirm order,Christine von Dobbert,Sales,,,employees
pick_i-880246,2023-04-28 15:52:00+00:00,pick item,Detlef Wetzeler,Warehousing,,,employees
send_p-660023,2023-04-28 15:56:19+00:00,send package,Eduardo Goulart Rocha,Shipment,,,employees
send_p-660023,2023-04-28 15:56:19+00:00,send package,Nina Graves,Warehousing,,,employees
confirm_o-990056,2023-04-28 16:04:09+00:00,confirm order,Christine von Dobbert,Sales,,,employees
send_p-660022,2023-04-28 16:21:56+00:00,send package,Alessandro Berti,Shipment,,,employees
send_p-660022,2023-04-28 16:21:56+00:00,send package,Detlef Wetzeler,Warehousing,,,employees
out_of_stock_i-880236,2023-04-28 17:09:41+00:00,item out of stock,Mahsa Bafrani,Warehousing,,,employees
pick_i-880237,2023-04-28 17:23:41+00:00,pick item,Marco Pegoraro,Warehousing,,,employees
out_of_stock_i-880247,2023-04-28 18:14:12+00:00,item out of stock,Christopher Schwanen,Warehousing,,,employees
pick_i-880245,2023-04-28 18:42:37+00:00,pick item,Mahsa Bafrani,Warehousing,,,employees
confirm_o-990040,2023-04-28 18:57:43+00:00,confirm order,Mara Nitschke,Sales,,,employees
pick_i-880214,2023-04-28 19:49:22+00:00,pick item,Benedikt Knopp,Warehousing,,,employees
out_of_stock_i-880244,2023-05-01 08:30:51+00:00,item out of stock,Christopher Schwanen,Warehousing,,,employees
pick_i-880243,2023-05-01 08:33:48+00:00,pick item,Benedikt Knopp,Warehousing,,,employees
pick_i-880248,2023-05-01 08:45:13+00:00,pick item,Nina Graves,Warehousing,,,employees
deliver_p-660022,2023-05-01 08:53:21+00:00,package delivered,Alessandro Berti,Shipment,,,employees
confirm_o-990054,2023-05-01 08:59:18+00:00,confirm order,Christine von Dobbert,Sales,,,employees
create_p-660024,2023-05-01 09:25:12+00:00,create package,Detlef Wetzeler,Warehousing,,,employees
pick_i-880206,2023-05-01 09:25:12+00:00,pick item,Christopher Schwanen,Warehousing,,,employees
out_of_stock_i-880229,2023-05-01 09:38:27+00:00,item out of stock,Detlef Wetzeler,Warehousing,,,employees
pick_i-880249,2023-05-01 09:50:53+00:00,pick item,Benedikt Knopp,Warehousing,,,employees
pick_i-880242,2023-05-01 10:11:52+00:00,pick item,Nina Graves,Warehousing,,,employees
deliver_p-660023,2023-05-01 10:12:39+00:00,package delivered,Eduardo Goulart Rocha,Shipment,,,employees
reorder_i-880209,2023-05-01 10:25:23+00:00,reorder item,Marco Pegoraro,Warehousing,,,employees
send_p-660024,2023-05-01 11:03:08+00:00,send package,Eduardo Goulart Rocha,Shipment,,,employees
send_p-660024,2023-05-01 11:03:08+00:00,send package,Nina Graves,Warehousing,,,employees
pick_i-880222,2023-05-01 11:08:29+00:00,pick item,Benedikt Knopp,Warehousing,,,employees
pick_i-880219,2023-05-01 11:39:58+00:00,pick item,Mahsa Bafrani,Warehousing,,,employees
reorder_i-880229,2023-05-01 11:48:59+00:00,reorder item,Detlef Wetzeler,Warehousing,,,employees
confirm_o-990061,2023-05-01 12:44:26+00:00,confirm order,Wil van der Aalst,Sales,,,employees
pick_i-880131,2023-05-01 13:03:37+00:00,pick item,Leah Tacke genannt Unterberg,Warehousing,,,employees
pick_i-880255,2023-05-01 13:04:53+00:00,pick item,Benedikt Knopp,Warehousing,,,employees
